prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_0596_9700_W58RGZ12D0089_9700,596,W58RGZ12D0089,4960040,9/23/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,,HUNTSVILLE,AL,,358062801,5,USA,UNITED STATES,"IGF::OT::IGF PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S, FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES, FIVE (5) DYNAMIC LOAD BACK CONTROLLERS (DLBC), AND TEN (10) VPT CABLES. THIS SOW ALSO DEFINES AN OPTION FOR AN ADDITIONAL FORTY-FIVE (45) AURS MK112 MOD2S AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2018,4,R17PP04348,-6348,2/2/18,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,TAUNTON,MA,,27807355,4,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_0596_9700_W58RGZ12D0089_9700,596,W58RGZ12D0089,4960040,9/23/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,,HUNTSVILLE,AL,,358062801,5,USA,UNITED STATES,"IGF::OT::IGF PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S, FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES, FIVE (5) DYNAMIC LOAD BACK CONTROLLERS (DLBC), AND TEN (10) VPT CABLES. THIS SOW ALSO DEFINES AN OPTION FOR AN ADDITIONAL FORTY-FIVE (45) AURS MK112 MOD2S AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2018,4,R17PP03647,195519,10/16/17,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,Taunton,MA,,27807355,4,USA,UNITED STATES,Material sin support of the RDS contract.,,,,,,,,,,
CONT_AWD_0596_9700_W58RGZ12D0089_9700,596,W58RGZ12D0089,4960040,9/23/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,,HUNTSVILLE,AL,,358062801,5,USA,UNITED STATES,"IGF::OT::IGF PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S, FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES, FIVE (5) DYNAMIC LOAD BACK CONTROLLERS (DLBC), AND TEN (10) VPT CABLES. THIS SOW ALSO DEFINES AN OPTION FOR AN ADDITIONAL FORTY-FIVE (45) AURS MK112 MOD2S AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2018,4,R17PP04348,304713.25,12/7/17,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,TAUNTON,MA,,27807355,4,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_70RSAT18FR0000005_7001_70RSAT18D00000001_7001,70RSAT18FR0000005,70RSAT18D00000001,358710943.5,11/29/17,2018,70,Department of Homeland Security (DHS),7001,OFFICE OF PROCUREMENT OPERATIONS,70RSAT,SCI  TECH ACQ DIV,70,Department of Homeland Security (DHS),7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,070-2014/2018-0800-000;070-2015/2019-0800-000;070-2016/2018-0800-000;070-2017/2018-0800-000;070-2017/2019-0803-000;070-2018/2019-0800-000;070-2018/2020-0803-000;070-2019/2020-0800-000;070-2019/2021-0803-000,070-0800;070-0803,79102239,"ASRC FEDERAL FIELD SERVICES, LLC",,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,7000 MUIRKIRK MEADOWS DR STE 100,BELTSVILLE,MD,Maryland,207056351,5,,,ORIENT,NY,New York,119571001,1,USA,UNITED STATES,IGF::OT::IGF CENTER WIDE SUPPORT PROGRAM (CWSP),561210,FACILITIES SUPPORT SERVICES,sub-contract,2018,9,AFS108-103 0,89149.07,8/10/18,2018,144126505,"FAIRHAVEN SHIPYARD COMPANIES, INC.",,144126505,"FAIRHAVEN SHIPYARD COMPANIES, INC.",USA,UNITED STATES,50 FORT ST,FAIRHAVEN,MA,Massachusetts,27192866,4,,"For-Profit Organization,S Corporation",,FAIRHAVEN,MA,Massachusetts,27192866,4,USA,UNITED STATES,"PIADC CWSP
 ",,,,,,,,,,
CONT_AWD_5Y01_9700_FA873214D0005_9700,5Y01,FA873214D0005,380574.89,9/25/15,2015,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,FA6643,FA6643  AF RESERVE CMD HQ AFRC PK,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F5BFSC,SC,,,556054591,"FORCE 3, INC.",,556054591,"FORCE 3, INC.",USA,UNITED STATES,2151 PRIEST BRIDGE DR STE 7,CROFTON,MD,,211142478,5,,"Contracts and Grants,For-Profit Organization,Hispanic American Owned,Minority-Owned business",Crofton,MD,,211142478,5,USA,UNITED STATES,VIPR CONTROLLER,334210,TELEPHONE APPARATUS MANUFACTURING,sub-contract,2015,9,PO-013656,301138,9/26/15,2015,97447148,EMC CORPORATION,,97447148,EMC CORPORATION,USA,UNITED STATES,176 SOUTH ST,HOPKINTON,MA,,17482209,3,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,HOPKINTON,MA,,17482209,3,USA,UNITED STATES,To fulfill the Government's purchase order for IT Software and maintenance.,,,,,,,,,,
CONT_AWD_0006_9700_HQ014714D0002_9700,6,HQ014714D0002,11500073,2/2/15,2015,97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),,,839422763,"ANALYTICAL SERVICES, INC.",,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,350 VOYAGER WAY NW,HUNTSVILLE,AL,Alabama,358063200,5,,,HUNTSVILLE,AL,Alabama,358063200,5,USA,UNITED STATES,AWARD OF TASK ORDER 0006 (DTX OPERATIONS AND SUSTAINMENT) HQ0147-14-D-0002,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,6,MDC1-0638 0,201725,5/27/18,2018,11364531,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",,1381284,GENERAL DYNAMICS CORPORATION,USA,UNITED STATES,150 RUSTCRAFT RD,DEDHAM,MA,Massachusetts,20264534,9,,For-Profit Organization,,DEDHAM,MA,Massachusetts,20264534,9,USA,UNITED STATES,MDDC,WILLIAM W WEISS,995000,MANUEL B MORA,986000,MICHAEL J DIBIASE,969000,JAMES M STOCKDALE,961000,Christopher  Marzilli,2205000
CONT_AWD_0002_9700_W58RGZ12D0089_9700,2,W58RGZ12D0089,1471445,9/26/12,2012,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1710,NAVY FIELD OFFICES,PMA275,W6QK ACC-RSA,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,"Alaskan Native Corporation Owned Firm,Contracts and Grants,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified 8(a) Joint Venture",HUNTSVILLE,AL,,358063611,5,USA,UNITED STATES,"CPFF - REMUS - NAVY- INDUSTRIAL WORKING CAPITOL OSD, NAVY O&M,",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2013,10,R13PP02919,540118.88,10/29/14,2015,803388649,"HYDROID, INC.",,803388649,"HYDROID, INC.",USA,UNITED STATES,6 BENJAMIN NYE CIR,POCASSET,MA,,25594900,10,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,POCASSET,MA,,25594900,10,USA,UNITED STATES,"PACK BATTERY BOUY, BATTERY PACK TRANSPONDER RANGER, ASSY GPS ANTENNA GATEWAY BUOY, ETC.",,,,,,,,,,
CONT_AWD_FA881815C0029_9700_-NONE-_-NONE-,FA881815C0029,,4077295,12/3/14,2015,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,FA8818,FA8818  HQ SMC SD PKT,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F2TS2A,SMC EV,021-2018/2019-2040-000;021-2019/2020-2040-000;057-2015/2016-3600-000;057-2017/2018-3600-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2019/2021-3021-000;097-2015/2016-0400-000;097-2018/2019-0400-000;097-2019/2020-0400-000,021-2040;057-3021;057-3600;097-0400,121368299,"AS AND D, LLC.",ASRC Management Services,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,7000 MUIRKIRK MEADOWS DR STE 100,BELTSVILLE,MD,Maryland,20705,5,,,Kirtland,NM,New Mexico,871179999,1,USA,UNITED STATES,IGF::CT::IGF LSMA FINAL CONTRACT AWARD,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,5,ASD1-00022 ,1160633,4/16/19,2019,69341972,ENGILITY CORPORATION,TASC,78745061,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,USA,UNITED STATES,35 NEW ENGLAND BUSINESS CENTER DR STE 200,ANDOVER,MA,Massachusetts,18101071,5,,For-Profit Organization,,Andover,MA,Massachusetts,18101071,5,USA,UNITED STATES,LSMA,,,,,,,,,,
CONT_AWD_VA11813F0097_3600_NNG07DA23B_8000,VA11813F0097,NNG07DA23B,184709.96,3/1/13,2013,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010B,TECHNOLOGY ACQUISITION CENTER - NJ,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010B,TECHNOLOGY ACQUISITION CENTER - NJ,,,73521101,MERLIN INTERNATIONAL INCORPORATED,MERLIN TECHNICAL SOLUTIONS INCORPORATED,73521101,"MERLIN INTERNATIONAL, INC.",USA,UNITED STATES,4 B INVERNESS COURT ESTE 100,ENGLEWOOD,CO,,801125324,6,,"Contracts and Grants,For-Profit Organization,Hispanic American Owned,Minority-Owned business,S Corporation,Veteran Owned Business",Boston,MA,,21304817,7,USA,UNITED STATES,"IGF::OT::IGF THE MILLION VETERANS PROGRAM (MVP) TEAM CURRENTLY USES NETAPP BRAND STORAGE PRODUCTS AS OUR STORAGE INFRASTRUCTURE IN SUPPORT OF THE GENOMIC INFORMATICS SYSTEM FOR INTEGRATIVE SCIENCE (GENISIS). CURRENTLY THERE IS 1.5 PETABYTES OF RAW STORAGE INSTALLED.  THIS PROCUREMENT IS FOR 24X7X365 ON CALL 4 HOUR ON SITE SUPPORT, ANNUAL SOFTWARE MAINTENANCE FOR THE NETAPP OPERATING SYSTEM WHICH INCLUDES BUG FIXES, PATCHES, AND UPGRADES AS WELL AS HIGH SPEED SWITCHES TO SUPPORT CLUSTERING THAT ALLOWS FOR HIGHER THROUGHPUT FOR GENOMIC SEQUENCING.",541519,OTHER COMPUTER RELATED SERVICES,sub-contract,2013,3,P306969,3448,3/4/13,2013,112375758,SYNNEX CORPORATION,,55991053,SYNNEX CORPORATION,USA,UNITED STATES,39 PELHAM RIDGE DR,GREENVILLE,SC,,296155939,4,,"Contracts and Grants,For-Profit Organization",,Boston,MA,,21304820,8,USA,UNITED STATES,10GBASS-SR-SFP Module,,,,,,,,,,
CONT_AWD_VA11813F0097_3600_NNG07DA23B_8000,VA11813F0097,NNG07DA23B,184709.96,3/1/13,2013,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010B,TECHNOLOGY ACQUISITION CENTER - NJ,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010B,TECHNOLOGY ACQUISITION CENTER - NJ,,,73521101,MERLIN INTERNATIONAL INCORPORATED,MERLIN TECHNICAL SOLUTIONS INCORPORATED,73521101,"MERLIN INTERNATIONAL, INC.",USA,UNITED STATES,4 B INVERNESS COURT ESTE 100,ENGLEWOOD,CO,,801125324,6,,"Contracts and Grants,For-Profit Organization,Hispanic American Owned,Minority-Owned business,S Corporation,Veteran Owned Business",Boston,MA,,21304817,7,USA,UNITED STATES,"IGF::OT::IGF THE MILLION VETERANS PROGRAM (MVP) TEAM CURRENTLY USES NETAPP BRAND STORAGE PRODUCTS AS OUR STORAGE INFRASTRUCTURE IN SUPPORT OF THE GENOMIC INFORMATICS SYSTEM FOR INTEGRATIVE SCIENCE (GENISIS). CURRENTLY THERE IS 1.5 PETABYTES OF RAW STORAGE INSTALLED.  THIS PROCUREMENT IS FOR 24X7X365 ON CALL 4 HOUR ON SITE SUPPORT, ANNUAL SOFTWARE MAINTENANCE FOR THE NETAPP OPERATING SYSTEM WHICH INCLUDES BUG FIXES, PATCHES, AND UPGRADES AS WELL AS HIGH SPEED SWITCHES TO SUPPORT CLUSTERING THAT ALLOWS FOR HIGHER THROUGHPUT FOR GENOMIC SEQUENCING.",541519,OTHER COMPUTER RELATED SERVICES,sub-contract,2013,3,P306967,168145.95,3/4/13,2013,802054742,"NETAPP, INC.",NETAPP,802054742,"NETAPP, INC.",USA,UNITED STATES,495 E JAVA DR,SUNNYVALE,CA,,940891125,14,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,Boston,MA,,21304820,8,USA,UNITED STATES,"SupportEdge Premium, non returnable disk fee, techincal applicaitons consulting, sw support plan, sw ssp, NICII 2port, clusternet interconnect cluster, 12 node cluseter cable label kit",,,,,,,,,,
CONT_AWD_NNG17HP01C_8000_-NONE-_-NONE-,NNG17HP01C,,180177085,11/14/16,2017,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080-2016/2017-0120-000;080-2016/2017-0122-000;080-2017/2018-0120-000;080-2017/2018-0122-000;080-2017/2018-0128-000;080-2018/2019-0120-000;080-2018/2019-0122-000;080-2018/2019-0128-000;080-2019/2020-0115-000;080-2019/2020-0120-000;080-2019/2020-0122-000;080-2019/2020-0128-000;080-2019/2021-0122-000,080-0115;080-0120;080-0122;080-0128,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",SSAI,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",USA,UNITED STATES,10210 GREENBELT RD STE 600,LANHAM,MD,Maryland,207066239,5,,,Lanham,MD,Maryland,207710003,5,USA,UNITED STATES,"IGF::CL::IGF SUPPORT FOR ATMOSPHERES, MODELING, AND DATA ASSIMILATION (SAMDA)",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,3,2170217006,131744.09,5/1/17,2017,133087192,"REMOTE SENSING SOLUTIONS, INC.",,,,USA,UNITED STATES,3179 MAIN ST UNIT 3,BARNSTABLE,MA,Massachusetts,26301105,10,,"For-Profit Organization,S Corporation",,Barnstable,MA,Massachusetts,26301105,10,USA,UNITED STATES,"Science Systems and Applications, Inc. (SSAI) is a leading provider of scientific, technical, and research services, primarily to Federal science agencies.  SSAI is headquartered in Lanham, MD with regional offices in the Washington, DC metropolitan area, Pasadena, CA and in Hampton, VA.",,,,,,,,,,
CONT_AWD_NNG17HP01C_8000_-NONE-_-NONE-,NNG17HP01C,,180177085,11/14/16,2017,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080-2016/2017-0120-000;080-2016/2017-0122-000;080-2017/2018-0120-000;080-2017/2018-0122-000;080-2017/2018-0128-000;080-2018/2019-0120-000;080-2018/2019-0122-000;080-2018/2019-0128-000;080-2019/2020-0115-000;080-2019/2020-0120-000;080-2019/2020-0122-000;080-2019/2020-0128-000;080-2019/2021-0122-000,080-0115;080-0120;080-0122;080-0128,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",SSAI,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",USA,UNITED STATES,10210 GREENBELT RD STE 600,LANHAM,MD,Maryland,207066239,5,,,Lanham,MD,Maryland,207710003,5,USA,UNITED STATES,"IGF::CL::IGF SUPPORT FOR ATMOSPHERES, MODELING, AND DATA ASSIMILATION (SAMDA)",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,3,21702-17-007,329677,5/1/17,2017,608550526,"RT SOLUTIONS, INC",,,,USA,UNITED STATES,9 CHANNING STREET,CAMBRIDGE,MA,Massachusetts,21384713,8,,"Contracts and Grants,For-Profit Organization,S Corporation",,Cambridge,MA,Massachusetts,2138,8,USA,UNITED STATES,"Science Systems and Applications, Inc. (SSAI) is a leading provider of scientific, technical, and research services, primarily to Federal science agencies.  SSAI is headquartered in Lanham, MD with regional offices in the Washington, DC metropolitan area, Pasadena, CA and in Hampton, VA.",,,,,,,,,,
CONT_AWD_NNG13CR48C_8000_-NONE-_-NONE-,NNG13CR48C,,475000000,7/18/13,2013,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080-2014/2015-0122-000;080-2016/2017-0115-000;080-2016/2017-0120-000;080-2016/2017-0122-000;080-2016/2017-0124-000;080-2016/2017-0131-000;080-2017/2018-0115-000;080-2017/2018-0120-000;080-2017/2018-0122-000;080-2017/2018-0124-000;080-2017/2018-0131-000;080-2018/2019-0115-000;080-2018/2019-0120-000;080-2018/2019-0122-000;080-2018/2019-0124-000;080-2018/2019-0131-000;080-2019/2020-0115-000;080-2019/2020-0120-000;080-2019/2020-0122-000;080-2019/2020-0131-000;080-2019/2021-0122-000;080-X-0122-000,080-0115;080-0120;080-0122;080-0124;080-0131,121368299,"AS AND D, INC.",ASRC Management Services,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,6303 IVY LANE,GREENBELT,MD,Maryland,207701479,5,,,Beltsville,MD,Maryland,207710003,5,USA,UNITED STATES,"IGF::OT::IGF ELECTRICAL SYSTEMS ENGINEERING SERVICES II (ESES-II) THE PRINCIPAL PURPOSE OF THIS CONTRACT IS TO PROVIDE ELECTRICAL ENGINEERING SUPPORT SERVICES AND RELATED WORK TO THE GODDARD SPACE FLIGHT CENTER'S APPLIED ENGINEERING AND TECHNOLOGY DIRECTORATE (AETD) AND RELATED ORGANIZATIONS, AS REQUIRED, FOR THE STUDY, DESIGN, DEVELOPMENT, FABRICATION, INTEGRATION, TESTING, VERIFICATION, AND OPERATIONS OF SPACE FLIGHT, AIRBORNE, AND GROUND SYSTEM HARDWARE AND SOFTWARE, INCLUDING DEVELOPMENT AND VALIDATION OF NEW TECHNOLOGIES TO ENABLE FUTURE SPACE AND SCIENCE MISSIONS.",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,7,ESE7-00116 0,80960,7/16/18,2018,805254919,DIAMOND USA INC.,,481609733,Diamond SA,USA,UNITED STATES,85 RANGEWAY RD BDG #3,NORTH BILLERICA,MA,Massachusetts,18622105,5,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,North Billerica,MA,Massachusetts,18622105,5,USA,UNITED STATES,"PACE OCI Flight
 ",,,,,,,,,,
CONT_AWD_0591_9700_W58RGZ12D0089_9700,591,W58RGZ12D0089,13598146,8/5/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W91KCB,W6DQ 01 PEO AVN,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,IGF::OT::IGF NEW ORDER TO W58RGZ12D0089,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R16PP02474,6254400,9/26/16,2016,125103460,OLYMPUS SCIENTIFIC SOLUTIONS AMERICAS INC,,690536248,OLYMPUS CORPORATION,USA,UNITED STATES,48 WOERD AVENUE STE 105,WALTHAM,MA,Massachusetts,24533824,7,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,WALTHAM ,MA,Massachusetts,24533824,7,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_0591_9700_W58RGZ12D0089_9700,591,W58RGZ12D0089,13598146,8/5/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W91KCB,W6DQ 01 PEO AVN,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,IGF::OT::IGF NEW ORDER TO W58RGZ12D0089,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R19PP00279,5535617.46,1/25/19,2019,125103460,OLYMPUS AMERICA INC.,,690536248,OLYMPUS CORPORATION,USA,UNITED STATES,48 WOERD AVE STE 105,WALTHAM,MA,Massachusetts,24533824,7,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,WALTHAM,MA,Massachusetts,24533824,7,USA,UNITED STATES,MATERIALS IN SUPPORT OF THE RDS CONTRACT.,,,,,,,,,,
CONT_AWD_0591_9700_W58RGZ12D0089_9700,591,W58RGZ12D0089,13598146,8/5/16,2016,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W91KCB,W6DQ 01 PEO AVN,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,IGF::OT::IGF NEW ORDER TO W58RGZ12D0089,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R17PP00587,3231440,3/10/17,2017,125103460,OLYMPUS AMERICA INC.,,690536248,OLYMPUS CORPORATION,USA,UNITED STATES,48 WOERD AVENUE STE 105,WALTHAM,MA,Massachusetts,24533824,7,,"Contracts and Grants,For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,Waltham,MA,Massachusetts,24533824,7,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
